School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Type,Application_Requirements,Program_Selections,Subprograms,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
609715,KELLY HS,Thomas Kelly High School,Neighborhood,HS,4136 S CALIFORNIA AVE,Chicago,Illinois,60632,7735354900,7735354841,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609715,http://kellyhighschool.org/,General Education,None,Students who live within the school's attendance boundary can be admitted automatically. This program only accepts students who live within the school's attendance boundary.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.818729,-87.694639,"4136 S CALIFORNIA AVE
Chicago, Illinois 60632
(41.818729, -87.694639)"
609704,FARRAGUT HS,David G Farragut Career Academy High School,Neighborhood,HS,2345 S CHRISTIANA AVE,Chicago,Illinois,60623,7735341300,7735341336,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609704,http://www.fcaib.org,Automotive Technology,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.84856,-87.708706,"2345 S CHRISTIANA AVE
Chicago, Illinois 60623
(41.84856, -87.708706)"
609732,STEINMETZ HS,Charles P Steinmetz College Preparatory HS,Neighborhood,HS,3030 N MOBILE AVE,Chicago,Illinois,60634,7735343030,7735343151,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609732,http://www.steinmetzcp.org,International Baccalaureate (IB),General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP and minimum 2.5 GPA in 7th grade.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP and minimum 2.5 GPA in 7th grade.  Attendance at an Information Session is required for all eligible applicants.,Students are selected on an overall applicant score. Points are based on NWEA MAP scores and 7th grade GPA. Students who live within the school's attendance boundary will be given 50 additional points. The school determines the minimum cutoff score for selections.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.935634,-87.783515,"3030 N MOBILE AVE
Chicago, Illinois 60634
(41.935634, -87.783515)"
609762,JULIAN HS,Percy L Julian High School,Neighborhood,HS,10330 S ELIZABETH ST,Chicago,Illinois,60643,7735355170,7735355230,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609762,http://www.pljulianhs.net,Entrepreneurship,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.705859,-87.653749,"10330 S ELIZABETH ST
Chicago, Illinois 60643
(41.705859, -87.653749)"
609692,SIMEON HS,Neal F Simeon Career Academy High School,Career academy,HS,8147 S VINCENNES AVE,Chicago,Illinois,60620,7735353200,7735353465,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609692,http://www.simeonca.org,Honors,"Minimum percentile of 50 in both reading and math on NWEA MAP, minimum 3.0 GPA in 7th grade, and minimum attendance percentage of 90.",Students are selected on a point system. Points are based on the combined NWEA MAP scores and the interview.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.745781,-87.63541,"8147 S VINCENNES AVE
Chicago, Illinois 60620
(41.745781, -87.63541)"
609738,LINCOLN PARK HS,Lincoln Park High School,Neighborhood,HS,2001 N ORCHARD ST,Chicago,Illinois,60614,7735348130,7735348218,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609738,http://www.lincolnparkhs.org,Honors/Double Honors,Students who live within the school's attendance boundary have no eligibility requirements.  Students who live outside of the school's attendance boundary: Minimum combined percentile of 135 in reading and math on NWEA MAP and minimum 3.0 GPA in 7th grade.,Students who live within the school's attendance boundary have no eligibility requirements and can be admitted automatically.  Eligible students who live outside the school's attendance boundary are selected on a point system. Points are based on the student's NWEA MAP scores in reading and math and 7th grade GPA.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.918268,-87.646009,"2001 N ORCHARD ST
Chicago, Illinois 60614
(41.918268, -87.646009)"
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,Career academy,HS,2100 E 87TH ST,Chicago,Illinois,60617,7735356100,7735356975,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609674,http://www.cvcacademy.org,Carpentry,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.737174,-87.573268,"2100 E 87TH ST
Chicago, Illinois 60617
(41.737174, -87.573268)"
400032,CICS - ELLISON HS,CICS - Ralph Ellison,Charter,HS,1817 W 80TH ST,Chicago,Illinois,60620,7734784434,7732242594,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400032,http://www.cicsellison.org,General Education,None,Students are randomly selected by computerized lottery. Contact the school for additional information.,,Access online high school application or paper high school application at go.cps.edu.,Contact school,41.748382,-87.66898,"1817 W 80TH ST
Chicago, Illinois 60620
(41.748382, -87.66898)"
400097,NOBLE - BULLS HS,Noble - Chicago Bulls College Prep,Charter,HS,2040 W ADAMS ST,Chicago,Illinois,60612,7735347599,3128500192,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400097,http://www.chicagobullscollegeprep.org,General Education,None,Students are randomly selected by computerized lottery. Contact the school for additional information.,,Access online high school application or paper high school application at go.cps.edu.,Contact school,41.878809,-87.678195,"2040 W ADAMS ST
Chicago, Illinois 60612
(41.878809, -87.678195)"
609753,CHICAGO AGRICULTURE HS,Chicago High School for Agricultural Sciences,Magnet,HS,3857 W 111TH ST,Chicago,Illinois,60655,7735352500,7735352507,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609753,http://www.chicagoagr.org,Scholars,Minimum percentile of 80 in both reading and math on NWEA MAP and minimum 3.5 GPA in 7th grade.,Students are randomly selected by computerized lottery. Preference is given to students with a sibling who is currently enrolled and will be enrolled in the upcoming school year.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.691221,-87.71777,"3857 W 111TH ST
Chicago, Illinois 60655
(41.691221, -87.71777)"
610558,GOODE HS,Sarah E. Goode STEM Academy,Citywide-Option,HS,7651 S HOMAN AVE,Chicago,Illinois,60652,7735357875,7735357877,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610558,http://GoodeSTEMAcademy.org,Early College STEM,"Attendance at an Information Session is not required, but preference is given to students who attend an Information Session.",Students are randomly selcted by computerized lottery. The lottery is conducted in the following order: students who live within the school's overlay boundary and attend an Information Session; students who live within the school's network and attend an Information Session; students who live outside of the network and attend an Information Session; students who live within the school's overlay boundary and do not attend an Information Session; students who live within the school's network and do not attend an Information Session; students who live outside of the network and do not attend an Information Session.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.75375,-87.707345,"7651 S HOMAN AVE
Chicago, Illinois 60652
(41.75375, -87.707345)"
609720,LANE TECH HS,Albert G Lane Technical High School,Selective enrollment,HS,2501 W ADDISON ST,Chicago,Illinois,60618,7735345400,7735345544,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609720,http://www.lanetech.org,Selective Enrollment High School,General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP.  Testing is required for all eligible applicants.,"Students are selected on a point system with a maximum of 900 points. Students are assigned points for 7th grade final grades, NWEA MAP scores, and the admissions test, each worth a maximum of 300 points.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.946645,-87.691013,"2501 W ADDISON ST
Chicago, Illinois 60618
(41.946645, -87.691013)"
609762,JULIAN HS,Percy L Julian High School,Neighborhood,HS,10330 S ELIZABETH ST,Chicago,Illinois,60643,7735355170,7735355230,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609762,http://www.pljulianhs.net,Allied Health,None,Students are selected on a point system. Points are based on 7th grade final GPA and NWEA MAP scores. The school determines the minimum cutoff score for selections.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.705859,-87.653749,"10330 S ELIZABETH ST
Chicago, Illinois 60643
(41.705859, -87.653749)"
609730,SENN HS,Nicholas Senn High School,Neighborhood,HS,5900 N GLENWOOD AVE,Chicago,Illinois,60660,7735342365,7735342369,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609730,http://www.sennhs.org,Dance,General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP.  An audition is required for all eligible applicants.,"Students are selected on a point system. Points are based on the student's NWEA MAP scores in reading and math, 7th grade final (cumulative) grades, and the audition.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.989029,-87.667136,"5900 N GLENWOOD AVE
Chicago, Illinois 60660
(41.989029, -87.667136)"
609728,ROOSEVELT HS,Theodore Roosevelt High School,Neighborhood,HS,3436 W WILSON AVE,Chicago,Illinois,60625,7735345000,7735345044,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609728,http://rhsroughriders.org,General Education,None,Students who live within the school's attendance boundary can be admitted automatically. This program only accepts students who live within the school's attendance boundary.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.964828,-87.714819,"3436 W WILSON AVE
Chicago, Illinois 60625
(41.964828, -87.714819)"
400086,URBAN PREP - ENGLEWOOD HS,Urban Prep Academy for Young Men - Englewood,Charter,HS,6201 S STEWART AVE,Chicago,Illinois,60621,7735359724,7735350012,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400086,http://www.urbanprep.org,General Education,None,Students are randomly selected by computerized lottery. Contact the school for additional information.,,Access online high school application or paper high school application at go.cps.edu.,Contact school,41.781498,-87.634357,"6201 S STEWART AVE
Chicago, Illinois 60621
(41.781498, -87.634357)"
609707,ROBESON HS,Paul Robeson High School,Neighborhood,HS,6835 S NORMAL BLVD,Chicago,Illinois,60621,7735353800,7735353620,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609707,,Allied Health,Minimum 2.5 GPA in 7th grade.,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: proximity, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.769714,-87.637153,"6835 S NORMAL BLVD
Chicago, Illinois 60621
(41.769714, -87.637153)"
609713,HYDE PARK HS,Hyde Park Academy High School,Neighborhood,HS,6220 S STONY ISLAND AVE,Chicago,Illinois,60637,7735350880,7735350633,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609713,http://www.hydeparkcps.org,Broadcast Technology,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.782257,-87.586615,"6220 S STONY ISLAND AVE
Chicago, Illinois 60637
(41.782257, -87.586615)"
609691,NORTH-GRAND HS,North-Grand High School,Neighborhood,HS,4338 W WABANSIA AVE,Chicago,Illinois,60639,7735348520,7735348535,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609691,http://www.northgrandhs.org,General Education,None,"Students who live within the school's attendance boundary can be admitted automatically.  Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.911674,-87.735238,"4338 W WABANSIA AVE
Chicago, Illinois 60639
(41.911674, -87.735238)"
609709,GAGE PARK HS,Gage Park High School,Neighborhood,HS,5630 S ROCKWELL ST,Chicago,Illinois,60629,7735359230,7735359411,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609709,http://www.gageparkhs.org,General Education,None,"Students who live within the school's attendance boundary can be admitted automatically.  Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.791013,-87.688954,"5630 S ROCKWELL ST
Chicago, Illinois 60629
(41.791013, -87.688954)"
609725,MORGAN PARK HS,Morgan Park High School,Neighborhood,HS,1744 W PRYOR AVE,Chicago,Illinois,60643,7735352550,7735352706,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609725,http://www.morganparkcps.org,International Baccalaureate (IB),General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP and minimum 2.5 GPA in 7th grade.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP and minimum 2.5 GPA in 7th grade.  Attendance at an Information Session is required for all eligible applicants.,"Students are selected on an overall applicant score. Points are based on NWEA MAP scores and 7th grade GPA. Students who live within the school's attendance boundary will be given 50 additional points. The school selects the minimum cutoff score for selections. Preference is given to students who meet the minimum eligibility requirements, attend an Information Session, and are enrolled in the school’s Academic Center.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.692035,-87.665658,"1744 W PRYOR AVE
Chicago, Illinois 60643
(41.692035, -87.665658)"
610394,UPLIFT HS,Uplift Community High School,Small,HS,900 W WILSON AVE,Chicago,Illinois,60640,7735342875,7735342876,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610394,http://www.uplifths.org,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling; students who attend Brennemann, Courtenay, or McCutcheon Elementary Schools; general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.965547,-87.652473,"900 W WILSON AVE
Chicago, Illinois 60640
(41.965547, -87.652473)"
609764,JUAREZ HS,Benito Juarez Community Academy High School,Neighborhood,HS,1450 W CERMAK RD,Chicago,Illinois,60608,7735347030,7735347058,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609764,http://www.benitojuarez.net,Automotive Technology,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.852667,-87.663732,"1450 W CERMAK RD
Chicago, Illinois 60608
(41.852667, -87.663732)"
400077,U OF C - WOODLAWN HS,University of Chicago - Woodlawn,Charter,HS,6420 S UNIVERSITY AVE,Chicago,Illinois,60637,7737528101,7733240653,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400077,http://www.uchicagocharter.org/page.cfm?p=519,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: students currently enrolled at the University of Chicago Woodlawn, sibling, proximity, general.",,Access online high school application or paper high school application at go.cps.edu.,Contact school,41.77813,-87.598114,"6420 S UNIVERSITY AVE
Chicago, Illinois 60637
(41.77813, -87.598114)"
610499,COLLINS HS,Collins Academy High School,Small,HS,1313 S SACRAMENTO DR,Chicago,Illinois,60623,7735341840,7735426471,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610499,http://auslchicago.org/schools/pages/collins,Scholars,"Minimum percentile of 40 in both reading and math on NWEA MAP, minimum 2.8 GPA in 7th grade, and minimum attendance percentage of 92.","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: students currently enrolled in Chalmers, Dvorak, Herzl, Johnson, or Morton Elementary Schools; general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.864149,-87.702042,"1313 S SACRAMENTO DR
Chicago, Illinois 60623
(41.864149, -87.702042)"
609735,TILDEN HS,Edward Tilden Career Community Academy HS,Neighborhood,HS,4747 S UNION AVE,Chicago,Illinois,60609,7735351625,7735351866,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609735,http://tilden.cps.edu/,General Education,None,Students who live within the school's attendance boundary can be admitted automatically.  Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. ,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.80751,-87.642966,"4747 S UNION AVE
Chicago, Illinois 60609
(41.80751, -87.642966)"
609756,CURIE HS,Marie Sklodowska Curie Metropolitan High School,Magnet,HS,4959 S ARCHER AVE,Chicago,Illinois,60632,7735352100,7735352049,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609756,http://www.curiehs.org,Music,General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP. An audition/portfolio review is required.,"Students are selected on a point system. Points are based on the student's NWEA MAP scores in reading and math, 7th grade final (cumulative) grades, and the audition.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.80306,-87.722042,"4959 S ARCHER AVE
Chicago, Illinois 60632
(41.80306, -87.722042)"
610506,TEAM HS,TEAM Englewood Community Academy High School,Small,HS,6201 S STEWART AVE,Chicago,Illinois,60621,7735353530,7735353586,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610506,http://www.teamenglewood.org,General Education,"General Education and 504 Plan students: Minimum combined percentile of 40 in both reading and math on NWEA MAP, minimum 2.0 GPA in 7th grade, and minimum attendance percentage of 80.  IEP/EL students have no eligibility requirements.","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: students with a 7th grade final GPA of 2.5 or higher, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.781485,-87.633019,"6201 S STEWART AVE
Chicago, Illinois 60621
(41.781485, -87.633019)"
610323,BOWEN HS,Bowen High School,Small,HS,2710 E 89TH ST,Chicago,Illinois,60617,7735357650,7735356489,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610323,http://www.bowenhs.org,General Education,None,"Students who live within the school's attendance boundary can be admitted automatically.  Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.734627,-87.55755,"2710 E 89TH ST
Chicago, Illinois 60617
(41.734627, -87.55755)"
609676,DUNBAR HS,Paul Laurence Dunbar Career Academy High School,Career academy,HS,3000 S KING DR,Chicago,Illinois,60616,7735349000,7735349250,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609676,http://dunbarhs.weebly.com/,Chicago Builds,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: proximity, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.840226,-87.617637,"3000 S KING DR
Chicago, Illinois 60616
(41.840226, -87.617637)"
609734,TAFT HS,William Howard Taft High School,Neighborhood,HS,6530 W BRYN MAWR AVE,Chicago,Illinois,60631,7735341000,7735341027,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609734,http://www.tafths.org,General Education,None,Students enrolled in the Taft Academic Center or students who live within the school's attendance boundary can be admitted automatically. This program only accepts students who live within the school's attendance boundary or who attend the school's Academic Center.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.982961,-87.791547,"6530 W BRYN MAWR AVE
Chicago, Illinois 60631
(41.982961, -87.791547)"
609694,HANCOCK HS,John Hancock College Preparatory High School,Selective enrollment,HS,4034 W 56TH ST,Chicago,Illinois,60629,7735352410,7735352434,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609694,http://www.hancockhs.org,Selective Enrollment High School,General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP.  Testing is required for all eligible applicants.,"Students are selected on a point system with a maximum of 900 points. Students are assigned points for 7th grade final grades, NWEA MAP scores, and the admissions test, each worth a maximum of 300 points.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.791464,-87.72447,"4034 W 56TH ST
Chicago, Illinois 60629
(41.791464, -87.72447)"
609725,MORGAN PARK HS,Morgan Park High School,Neighborhood,HS,1744 W PRYOR AVE,Chicago,Illinois,60643,7735352550,7735352706,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609725,http://www.morganparkcps.org,General Education,None,"Students who are enrolled in the Morgan Park Academic Center and students who live within the school's attendance boundary can be admitted automatically.  Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.692035,-87.665658,"1744 W PRYOR AVE
Chicago, Illinois 60643
(41.692035, -87.665658)"
609762,JULIAN HS,Percy L Julian High School,Neighborhood,HS,10330 S ELIZABETH ST,Chicago,Illinois,60643,7735355170,7735355230,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609762,http://www.pljulianhs.net,Broadcast Technology,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.705859,-87.653749,"10330 S ELIZABETH ST
Chicago, Illinois 60643
(41.705859, -87.653749)"
610380,WILLIAMS HS,Daniel Hale Williams Prep School of Medicine,Small,HS,4934 S WABASH AVE,Chicago,Illinois,60615,7735351120,7735351023,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610380,http://www.dhwprepmed.org,General Education,"General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP and minimum attendance percentage of 85.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP, and minimum attendance percentage of 85.","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, proximity, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.806118,-87.62503,"4934 S WABASH AVE
Chicago, Illinois 60615
(41.806118, -87.62503)"
609756,CURIE HS,Marie Sklodowska Curie Metropolitan High School,Magnet,HS,4959 S ARCHER AVE,Chicago,Illinois,60632,7735352100,7735352049,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609756,http://www.curiehs.org,Early Childhood & Teaching,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.80306,-87.722042,"4959 S ARCHER AVE
Chicago, Illinois 60632
(41.80306, -87.722042)"
609759,CLEMENTE HS,Roberto Clemente Community Academy High School,Neighborhood,HS,1147 N WESTERN AVE,Chicago,Illinois,60622,7735344000,7735344012,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609759,http://www.rccachicago.org,Culinary Arts,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.902626,-87.686906,"1147 N WESTERN AVE
Chicago, Illinois 60622
(41.902626, -87.686906)"
609741,HUBBARD HS,Gurdon S Hubbard High School,Neighborhood,HS,6200 S HAMLIN AVE,Chicago,Illinois,60629,7735352200,7735352218,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609741,http://www.hubbardhighschool.org,University Scholars,"General Education and 504 Plan students: Minimum percentile of 24 in both reading on math on NWEA MAP, minimum 2.5 GPA in 7th grade, and minimum attendance percentage of 90.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP, minimum 2.5 GPA in 7th grade, and minimum attendance percentage of 90.",Students are randomly selected by computerized lottery.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.780526,-87.718014,"6200 S HAMLIN AVE
Chicago, Illinois 60629
(41.780526, -87.718014)"
609730,SENN HS,Nicholas Senn High School,Neighborhood,HS,5900 N GLENWOOD AVE,Chicago,Illinois,60660,7735342365,7735342369,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609730,http://www.sennhs.org,Digital Journalism,"General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP, minimum 2.5 GPA in 7th grade, and minimum attendance percentage of 90.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP, and minimum attendance percentage of 90.","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, proximity, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.989029,-87.667136,"5900 N GLENWOOD AVE
Chicago, Illinois 60660
(41.989029, -87.667136)"
610563,BACK OF THE YARDS HS,Back of the Yards IB HS,Neighborhood,HS,2111 W 47TH ST,Chicago,Illinois,60609,7735357320,7735356880,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610563,http://www.boycp.org,Dual Language,"Minimum percentile of 40 in both reading and math on NWEA MAP, minimum 3.0 GPA in 7th grade, LAS Links Assessment composite of 4 or STAMP Assessment at the Intermediate Level.","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, students currently enrolled in a CPS elementary school with a world language or dual language program, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.808413,-87.677541,"2111 W 47TH ST
Chicago, Illinois 60609
(41.808413, -87.677541)"
609698,BOGAN HS,William J Bogan High School,Neighborhood,HS,3939 W 79TH ST,Chicago,Illinois,60652,7735352180,7735352165,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609698,http://www.boganhs.org,Accounting,None,Students are randomly selected by computerized lottery. General Education and 504 Plan Students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.749376,-87.721097,"3939 W 79TH ST
Chicago, Illinois 60652
(41.749376, -87.721097)"
609691,NORTH-GRAND HS,North-Grand High School,Neighborhood,HS,4338 W WABANSIA AVE,Chicago,Illinois,60639,7735348520,7735348535,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609691,http://www.northgrandhs.org,Pre-Engineering,None,Student selections are based on points. Students are assigned points for 7th grade final GPA and 7th grade stanines. Each school determines a minimum cutoff score for selections.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.911674,-87.735238,"4338 W WABANSIA AVE
Chicago, Illinois 60639
(41.911674, -87.735238)"
